id,from,to,subject,body,is_spam,is_event,tone,summary,agenda,Email,Event,Date and time,Venue
1627.0,solomontaylor@montgomery.com,casey86@ramos.com,Project kickoff - Monday,"Hi team,

We have a scheduled meeting on Thursday, 15 May 2025 at 00:31:29 in Youngberg office. Please prepare the project updates.

Regards,
Kirsten Zamora",False,True,,,"Meeting: Project kickoff - Monday
Date: 16 May 2025
Time: 18:55:54
Location: Wolfechester
Organizer: Diana Moore",,,,
1628.0,ypeterson@hotmail.com,elin@stephens.com,Agenda for Friday's review,"Hi team,

We have a scheduled meeting on Sunday, 18 May 2025 at 16:34:56 in Amyhaven office. Please prepare the project updates.

Regards,
Melissa Valentine",False,True,,,"Meeting: Agenda for Friday's review
Date: 15 May 2025
Time: 11:30:09
Location: Ayalatown
Organizer: Michael Larson",,,,
1629.0,kathy40@alexander.com,brittney86@cox.net,Client call scheduled,"Hi team,

We have a scheduled meeting on Tuesday, 20 May 2025 at 16:57:55 in Lake Gregoryshire office. Please prepare the project updates.

Regards,
Michael Garcia",False,True,,,"Meeting: Client call scheduled
Date: 19 May 2025
Time: 02:07:25
Location: Alexaland
Organizer: Thomas Thompson",,,,
1630.0,eileen94@gmail.com,ralvarado@parker-schultz.com,Project kickoff - Monday,"Hi team,

We have a scheduled meeting on Thursday, 15 May 2025 at 02:41:20 in North Christinafort office. Please prepare the project updates.

Regards,
Diana Andrade",False,True,,,"Meeting: Project kickoff - Monday
Date: 17 May 2025
Time: 03:52:02
Location: Zacharyton
Organizer: Teresa Thomas",,,,
1631.0,webercynthia@yahoo.com,gallen@marshall-baldwin.net,Limited time offer!!!,Mrs room likely. Take attorney case. Manage agent include might more type indeed. Click here now!!!,True,False,,,,,,,
1632.0,alisha26@green.info,vmccarty@anderson.net,Weekly newsletter,She represent factor best reach. Commercial ok receive cultural candidate. Class turn fund from great. As body direction detail investment. Admit most economy camera people usually new. Director area most job join. Certainly parent phone us. Responsibility run enter. Support agency floor it national there sense meeting.,False,False,casual,East sure last dinner now defense season sort audience keep.,,,,,
1633.0,tonicobb@mendez.info,sarah88@hansen-curtis.info,Weekly newsletter,Time I option position building. Whatever capital I sense high. Final arm region professional indeed chance. Save company kid. Affect understand fill exactly usually ahead sister live. Let lawyer together letter common. Religious commercial your public money others. Fine clear I not resource begin phone. Foot challenge cell improve plan condition do measure.,False,False,urgent,Stock others hundred matter image measure include only usually east.,,,,,
1634.0,jlopez@whitaker.org,parker44@evans.com,Agenda for Friday's review,"Hi team,

We have a scheduled meeting on Tuesday, 20 May 2025 at 05:00:32 in Washingtonside office. Please prepare the project updates.

Regards,
Mark Dean",False,True,,,"Meeting: Agenda for Friday's review
Date: 15 May 2025
Time: 06:01:19
Location: Gracefort
Organizer: Chad Murphy",,,,
1635.0,derek85@gmail.com,reginawagner@peterson.org,Team meeting tomorrow,"Hi team,

We have a scheduled meeting on Sunday, 18 May 2025 at 23:00:17 in Curtismouth office. Please prepare the project updates.

Regards,
Jackson Dodson",False,True,,,"Meeting: Team meeting tomorrow
Date: 17 May 2025
Time: 00:37:46
Location: North Edward
Organizer: Andre Stevens",,,,
1636.0,olivia83@keith.com,xwilson@bishop.info,Feedback on your presentation,Indeed to people adult. Dinner address his discussion back. Western our long week not realize low. Someone book within meeting actually vote. Agent who growth point.,False,False,urgent,Perhaps floor season environmental million cover ready.,,,,,
1637.0,keithalvarado@moore.info,colemanjose@yahoo.com,Get rich quick!,Raise before top size meet first institution. Modern election few author share town generation food. Little card police walk. Actually you peace happen organization special. Click here now!!!,True,False,,,,,,,
1638.0,wrightpeter@hotmail.com,emilylee@barr-fisher.info,Update on the latest codebase,Yard structure wife voice financial respond. Network theory song whatever rest. Scientist physical I almost manage actually. Particularly each firm discover write subject. Public ok evening head lawyer probably conference author. Without other interesting join arrive. Camera what top keep set especially level hundred. Nearly behavior trip player sort health.,False,False,casual,Particular old source word citizen do language ball concern note report.,,,,,
1639.0,gomeztiffany@gmail.com,wsmith@gmail.com,Thank you for your support,Everything section test she one. Can special animal also. Other house play benefit name billion table. Sister time plant eye should parent. Actually common increase early job single. Memory lead nor themselves listen PM performance. Fill strong turn trial. Night two actually away manager suddenly. Himself space full road hair trade.,False,False,urgent,Rule customer resource contain down color major hold they someone.,,,,,
1640.0,marissa19@yahoo.com,torreslaurie@drake-lopez.com,Team meeting tomorrow,"Hi team,

We have a scheduled meeting on Wednesday, 21 May 2025 at 00:15:24 in Foleyhaven office. Please prepare the project updates.

Regards,
Leonard Collins",False,True,,,"Meeting: Team meeting tomorrow
Date: 20 May 2025
Time: 21:24:45
Location: Gonzalezmouth
Organizer: Wendy Carson",,,,
1641.0,ronaldvasquez@gmail.com,psmith@hotmail.com,Weekly newsletter,Couple rise while. Management friend standard lose door more play against. Know month information necessary. Mrs after catch job success international.,False,False,urgent,Once local sense wrong soon tree south option old.,,,,,
1642.0,rogersandrew@peterson.com,kim81@gmail.com,Client call scheduled,"Hi team,

We have a scheduled meeting on Friday, 16 May 2025 at 21:25:39 in Christianport office. Please prepare the project updates.

Regards,
James Castillo",False,True,,,"Meeting: Client call scheduled
Date: 16 May 2025
Time: 00:52:42
Location: Donaldton
Organizer: Michael Floyd",,,,
1643.0,john81@gmail.com,pcampbell@mccarthy.info,Project kickoff - Monday,"Hi team,

We have a scheduled meeting on Friday, 16 May 2025 at 00:59:47 in East Wendy office. Please prepare the project updates.

Regards,
Laurie Fuentes",False,True,,,"Meeting: Project kickoff - Monday
Date: 18 May 2025
Time: 01:17:22
Location: South Charleshaven
Organizer: Jason Branch",,,,
1644.0,jacquelineclarke@herrera.org,adamsjoseph@martinez-stewart.com,Feedback on your presentation,Social worry hotel bank staff team beautiful. Let right try we. Or rise important will total. Century program lay really under yet.,False,False,casual,Drive operation door detail all knowledge rise grow like letter easy.,,,,,
1645.0,avilamelissa@gmail.com,tony63@brooks.info,Get rich quick!,Behind oil upon. People involve require speak work night. Story describe myself. Leader firm weight home wonder citizen. Click here now!!!,True,False,,,,,,,
1646.0,cummingsjeffrey@yahoo.com,charleswilson@delacruz.org,Weekly newsletter,Work fact right alone technology. Among huge control. Long since because early father and ago. Trade focus reality mouth. Just enough be green fly crime. See clearly hand require tree. Decide role full floor.,False,False,casual,Order dark magazine training else property smile also.,,,,,
1647.0,johnsonclaudia@hotmail.com,ericrubio@hansen-harper.com,Earn $$$ working from home,Pass evidence throughout recent song. Beat both again. Upon risk tonight speech pretty expect. True sister business consider enjoy draw sing. Manage machine news although real tend tax require. Answer protect pick deep. Click here now!!!,True,False,,,,,,,
1648.0,hendricksmelanie@snow.com,pmyers@koch-allen.com,Thank you for your support,Society model Mr case agreement shake. Several director phone away artist. Different where way nearly film cover vote. Stop throughout son their dinner situation lose.,False,False,neutral,All thousand any out modern soldier reason available different art but.,,,,,
1649.0,luisbarnes@scott.com,ddavis@davis.info,Agenda for Friday's review,"Hi team,

We have a scheduled meeting on Wednesday, 21 May 2025 at 08:05:28 in Lake Cheryl office. Please prepare the project updates.

Regards,
Brent Peters",False,True,,,"Meeting: Agenda for Friday's review
Date: 17 May 2025
Time: 07:45:36
Location: Gomeztown
Organizer: Melissa Benjamin",,,,
1650.0,kevinmartinez@knight.biz,ginafletcher@gmail.com,Update on the latest codebase,Smile see live year require cut together. Mind magazine model perform forward. Energy similar join hope population poor whom. Glass among scientist.,False,False,neutral,Heart phone amount say face quickly voice past perhaps.,,,,,
1651.0,paulpollard@gmail.com,nicolemann@yahoo.com,Get rich quick!,Itself might cut way. Far production ready note between pay. Wind approach under west American. Click here now!!!,True,False,,,,,,,
1652.0,marysingh@stevens-castillo.com,timothy20@gmail.com,Weekly newsletter,Least little summer collection. Well begin together bill customer nor near. Management movement particular property. Give important most reach husband training clear. Property brother inside certainly machine. Trade clearly article few gun dark customer method. Win hard news human. Program big above democratic thus box. Bag move data stop serve score smile.,False,False,informative,Think study someone difference building expert campaign process foreign become information sign.,,,,,
